"","Longitude","Latitude","Date","Survey_Type"
"96286","W77.06253","N38.93414","03/19/19",""
"88569","W77.00939","N38.9362","02/20/11","opportunistic"
"73299","W77.02528","N38.94008","06/01/10","nontransect"
"73108","W77.05505","N38.94008","09/30/81","transect"
"90547","W77.07048","N38.9356","02/03/18","opportunistic"
"136413","W77.01406","N38.92396","12/26/17",""
"145376","W77.02076","N38.92166","01/12/13","Other"
"18945","W77.00097","N38.95402","12/23/10","otehr"
"36471","W77.00284","N38.94954","10/02/14",""
"156184","W77.03541","N38.91887","05/11/12","otehr"
"144657","W77.05895","N38.92178","04/09/15","opportunistic"
"114893","W77.04367","N38.92942","02/04/18",""
"108363","W77.02715","N38.93111","03/08/16","other"
"51376","W77.04383","N38.94566","01/02/17","random"
"169276","W77.06347","N38.91547","04/23/19","N/A"
"146579","W77.05489","N38.92129","01/15/14",NA
"123115","W77.01812","N38.92735","07/09/19","other"
"76392","W77.06035","N38.93924","11/22/17",""
"213084","W77.0323","N38.90432","01/02/99","transect"
"195498","W77.03978","N38.9088","05/14/13","opportunistic"
"91148","W77.05069","N38.93548","02/26/00","Transect4"
"126988","W77.00549","N38.92638","04/27/20","other"
"191734","W77.03541","N38.90977","01/23/10","random"
"214215","W77.00378","N38.90407","05/01/08","Transect3"
"159198","W77.00892","N38.91814","09/06/91","transect"
"66214","W77.02139","N38.9419","06/22/17",""
"153384","W77.02856","N38.9196","02/09/17",""
"183059","W77.0577","N38.91196","09/04/19","opportunistic"
"17700","W77.04726","N38.95426","07/27/12","nontransect"
"8342","W77.01625","N38.91863","11/09/12","transect"
"151674","W76.99957","N38.92008","01/16/03","transect"
"31991","W77.03619","N38.95063","08/10/19","otehr"
"171795","W77.04025","N38.91487","08/15/12",""
"69143","W77.00814","N38.94117","06/30/11","other"
"113094","W77.02856","N38.9299","09/01/80","transect"
"61125","W77.00191","N38.94324","02/03/17","random"
"12673","W77.01812","N38.9556","07/12/17","nontransect"
"169677","W77.00097","N38.91547","09/24/15","other"
"17690","W77.04882","N38.95426","12/12/89","transect3"
"141340","W77.05879","N38.92263","08/20/05","transect"
"8044","W77.05427","N38.92008","06/03/10","transect"
"75132","W77.0351","N38.9396","09/12/15","Other"
"1455","W77.06736","N38.95838","06/29/11",NA
"6391","W77.03635","N38.9276","02/20/12","transect"
"3338","W77.03432","N38.94057","02/18/11","transect"
"175296","W77.01173","N38.91402","04/07/19","nontransect"
"92354","W77.01048","N38.93523","03/07/15","otehr"
"48692","W77.01889","N38.94639","12/27/12",""
"100931","W77.00347","N38.93305","11/20/19","Other"
"6134","W77.03261","N38.92857","10/14/16","transect"
"74514","W77.05754","N38.93972","01/22/20","N/A"
"29104","W77.04289","N38.95136","02/22/87","transect"
"165714","W77.02762","N38.91644","06/11/19",NA
"59307","W77.06362","N38.9436","04/10/14",""
"41538","W77.02575","N38.9482","07/02/11","N/A"
"54827","W77.0231","N38.94481","04/08/01","transect"
"167217","W77.015","N38.91608","06/13/10",""
"15794","W77.04882","N38.95475","10/17/17",""
"6449","W77.04788","N38.92735","06/14/16","transect"
"101391","W77.00565","N38.93293","09/24/11","Other"
"65313","W77.01406","N38.94214","03/18/16","Other"
"8027","W77.00347","N38.95681","05/01/19",""
"72406","W77.01671","N38.94033","05/06/16","random"
"5096","W77.01328","N38.93281","02/13/10","transect"
"211388","W77.00113","N38.9048","04/15/15",""
"11409","W77.02622","N38.9048","02/12/18","transect"
"109773","W77.02902","N38.93075","04/04/20","Other"
"61356","W77.03978","N38.94311","03/28/18",NA
"205103","W77.0203","N38.90638","11/13/16",NA
"126695","W77.05115","N38.92638","01/03/85","transect "
"103587","W77.03276","N38.93233","02/22/10","otehr"
"104743","W77.00035","N38.93208","11/19/17",""
"187569","W77.01967","N38.91086","06/28/18","random"
"2842","W77.01656","N38.94287","12/15/10","transect"
"6394","W77.03526","N38.9276","08/11/12","transect"
"108032","W77.01406","N38.95608","08/21/12","other"
"90276","W77.03884","N38.93572","11/26/10","otehr"
"69133","W77.0097","N38.94117","11/30/11","other"
"9225","W77.03838","N38.95645","06/05/18","N/A"
"91541","W77.04944","N38.95645","09/28/19",NA
"154289","W77.03526","N38.91935","12/25/15","random"
"22080","W77.02949","N38.95317","11/01/18","random"
"4889","W77.04928","N38.95754","04/03/96","thirdtransect"
"206676","W77.07063","N38.90589","05/31/15","other"
"210831","W77.01406","N38.90492","03/20/15","nontransect"
"147140","W77.04134","N38.92117","04/06/10","Other"
"13302","W77.06783","N38.95536","03/11/14","random"
"130535","W77.04367","N38.92541","11/23/10","Other"
"195781","W77.06954","N38.90868","02/06/18","opportunistic"
"21297","W77.00378","N38.95342","04/29/10","other"
"204574","W77.02887","N38.9065","08/01/16",NA
"84279","W77.01313","N38.9373","02/21/19","Other"
"164300","W77.02638","N38.91681","10/18/14","nontransect"
"211296","W77.01547","N38.9048","12/23/11","otehr"
"208405","W77.02279","N38.90553","01/14/10","nontransect"
"171328","W77.03915","N38.91499","07/21/13","N/A"
"87744","W77.06409","N38.93633","05/16/18","Other"
"211336","W77.00923","N38.9048","04/21/14","otehr"
"89625","W77.06643","N38.93584","02/18/20","random"
"211859","W77.0016","N38.90468","08/03/14",""
"214873","W77.04897","N38.90383","03/19/19",""
"136326","W77.02762","N38.92396","02/20/11","opportunistic"
"73722","W77.03323","N38.93996","06/01/10","nontransect"
"176685","W77.01687","N38.91365","10/17/12","N/A"
"200422","W77.0111","N38.90759","03/15/98","TRANSECT"
"5026","W77.02793","N38.95754","12/26/17",""
"198180","W77.06502","N38.90808","01/12/13","Other"
"69140","W77.00861","N38.94117","12/23/10","otehr"
"4097","W77.01874","N38.93693","09/16/16","transect"
"33763","W77.05552","N38.95014","05/11/12","otehr"
"7624","W77.0457","N38.92214","05/08/18","transect"
"9035","W77.06799","N38.95645","02/04/18",""
"24310","W77.05131","N38.95257","03/08/16","other"
"81541","W77.05754","N38.95669","12/05/05","transects"
"194248","W77.01297","N38.90917","04/23/19","N/A"
"56306","W77.01422","N38.94445","01/15/14",NA
"10471","W77.0658","N38.95608","07/09/19","other"
"100650","W77.04726","N38.93305","11/22/17",""
"173293","W77.0284","N38.9145","06/04/13","N/A"
"163737","W77.04025","N38.91693","05/14/13","opportunistic"
"73666","W77.04196","N38.93996","04/06/20","N/A"
"162041","W77.00908","N38.91741","02/17/09","thirdtransect"
"71181","W77.05988","N38.94057","02/24/92","transect"
"168776","W77.06752","N38.91559","12/04/14",NA
"91135","W77.05271","N38.93548","08/07/14","Other"
"208164","W77.06035","N38.90553","06/22/17",""
"56116","W77.04383","N38.94445","02/09/17",""
"9144","W77.02575","N38.91523","08/23/16","transect"
"38683","W77.02747","N38.94893","04/19/91","transect"
"161507","W77.01843","N38.91753","06/10/12","N/A"
"204341","W77.06518","N38.9065","12/09/13","nontransect"
"96438","W77.03884","N38.93414","12/26/01","first_transect"
"25697","W77.05676","N38.9522","08/15/12",""
"200837","W77.0203","N38.90747","06/30/11","other"
"209145","W77.05521","N38.90529","10/11/15","random"
"89872","W77.02793","N38.93584","02/03/17","random"
"114658","W77.00643","N38.92954","07/12/17","nontransect"
"79736","W77.0563","N38.93839","04/20/07","Transect5"
"196272","W77.06689","N38.90856","08/19/13",""
"194735","W77.01095","N38.90905","04/26/05","transect4"
"91158","W77.04913","N38.93548","12/16/12","Other"
"8903","W77.0231","N38.91596","10/08/11","transect"
"170160","W76.99957","N38.91535","06/29/11",NA
"159732","W76.99957","N38.91802","11/05/07","transect4"
"10245","W77.06409","N38.91026","11/29/11","transect"
"168411","W77.05053","N38.91572","04/07/19","nontransect"
"142179","W77.00191","N38.92251","03/07/15","otehr"
"23957","W77.03245","N38.95269","12/27/12",""
"192108","W77.051","N38.90965","11/20/19","Other"
"45026","W76.99926","N38.94736","09/27/13","other"
"194546","W77.0404","N38.90905","06/16/88","transect"
"54822","W77.02388","N38.94481","08/04/15","random"
"149112","W77.02949","N38.92069","06/11/19",NA
"210472","W77.07001","N38.90492","04/10/14",""
"18696","W77.03978","N38.95402","12/01/05","transect "
"84840","W76.99957","N38.93717","05/13/18","random"
"66569","W77.03993","N38.94178","06/13/10",""
"10280","W77.0217","N38.9562","10/17/17",""
"84080","W77.04414","N38.9373","09/30/11",""
"156983","W77.05863","N38.91863","09/24/11","Other"
"23428","W77.04102","N38.95281","03/18/16","Other"
"24731","W77.05957","N38.95245","05/01/19",""
"210947","W77.06986","N38.9048","01/20/08","transect1"
"196556","W77.02264","N38.90856","02/13/18",NA
"147709","W77.02653","N38.92105","04/15/15",""
"163818","W77.02762","N38.91693","04/05/15",NA
"29963","W77.05676","N38.95111","04/04/20","Other"
"53371","W77.0284","N38.94517","03/28/18",NA
"152854","W77.03728","N38.91972","11/13/16",NA
"166801","W77.00596","N38.9162","09/19/78","transect4"
"24195","W77.06923","N38.95257","02/22/10","otehr"
"20434","W77.0644","N38.95354","11/19/17",""
"84058","W77.04757","N38.9373","06/09/89","transect"
"130954","W77.05225","N38.92529","03/07/10","otehr"
"176719","W77.01157","N38.91365","11/28/13","nontransect"
"27348","W77.02108","N38.95184","08/21/12","other"
"128973","W77.06549","N38.92578","11/26/10","otehr"
"27472","W77.00175","N38.95184","11/30/11","other"
"132812","W77.05817","N38.92481","12/01/97","transect"
"15169","W77.07235","N38.95487","09/28/19",NA
"185710","W77.01391","N38.91135","12/25/15","random"
"149747","W77.0044","N38.92057","11/01/18","random"
"99534","W76.99957","N38.93342","10/23/17","random"
"207611","W76.99879","N38.90577","05/31/15","other"
"128660","W77.0404","N38.9259","03/20/15","nontransect"
"132384","W77.051","N38.92493","04/06/10","Other"
"124784","W77.05349","N38.92687","03/11/14","random"
"5975","W77.0443","N38.92929","04/11/18","transect"
"78471","W77.03183","N38.93875","02/06/18","opportunistic"
"206400","W77.03978","N38.90601","07/27/95","transect1"
"208050","W77.00425","N38.90565","08/01/16",NA
"214354","W77.05599","N38.90395","02/21/19","Other"
"173911","W77.00596","N38.91438","06/28/94","transect_2"
"204345","W77.06456","N38.9065","12/23/11","otehr"
"39958","W77.05038","N38.94857","01/14/10","nontransect"
"4753","W77.07235","N38.95863","07/21/13","N/A"
"210055","W77.06113","N38.90504","05/16/18","Other"
"149115","W77.02902","N38.92069","04/21/14","otehr"
"23120","W77.01515","N38.95293","02/18/20","random"
"189403","W77.02934","N38.91038","08/03/14",""
"179387","W77.039","N38.91293","03/19/19",""
"90515","W77.0016","N38.93572","02/20/11","opportunistic"
"813","W77.01967","N38.95863","06/01/10","nontransect"
"73555","W77.05926","N38.93996","10/17/12","N/A"
"26934","W77.01173","N38.95196","02/03/18","opportunistic"
"162890","W77.02451","N38.91717","12/26/17",""
"209518","W77.07095","N38.90516","01/24/00","Transect1"
"2035","W77.05084","N38.95826","12/23/10","otehr"
"103061","W77.01765","N38.9562","03/30/08","transect"
"66816","W77.00144","N38.94178","05/11/12","otehr"
"83295","W77.01874","N38.93754","04/09/15","opportunistic"
"162737","W77.04835","N38.91717","02/04/18",""
"75785","W77.00721","N38.93948","09/07/91","transect"
"184852","W76.99988","N38.91159","01/02/17","random"
"4819","W77.04414","N38.93366","06/24/18","transect"
"109994","W77.06845","N38.93063","01/15/14",NA
"40581","W77.02715","N38.94845","07/09/19","other"
"108947","W77.01001","N38.93099","11/22/17",""
"45556","W77.0644","N38.94711","06/04/13","N/A"
"195578","W77.02731","N38.9088","05/14/13","opportunistic"
"171463","W77.01812","N38.91499","04/06/20","N/A"
"6905","W77.04523","N38.92529","04/22/13","transect1"
"216354","W77.03978","N38.90347","01/23/10","random"
"169407","W77.04305","N38.91547","12/04/14",NA
"46893","W77.00378","N38.94687","08/07/14","Other"
"83866","W77.00362","N38.93742","08/16/94","thirdtransect"
"73276","W77.02887","N38.94008","02/09/17",""
"77193","W77.00939","N38.93911","09/04/19","opportunistic"
"149947","W77.0471","N38.92044","01/14/85","first_transect"
"2186","W77.01438","N38.94663","08/28/12","transect"
"32107","W77.01812","N38.95063","12/09/13","nontransect"
"20353","W77.00315","N38.95366","08/10/19","otehr"
"13609","W77.01999","N38.95536","08/15/12",""
"152244","W77.05848","N38.91984","06/30/11","other"
"50369","W77.05302","N38.9459","10/11/15","random"
"91554","W77.06128","N38.93536","02/03/17","random"
"117547","W76.99941","N38.92881","07/12/17","nontransect"
"94719","W77.01126","N38.93463","04/26/03","transect "
"10328","W77.03682","N38.90977","11/20/19","transect"
"163494","W77.00425","N38.91705","03/10/12","N/A"
"90624","W77.05848","N38.9356","12/16/12","Other"
"34817","W77.039","N38.9499","09/12/15","Other"
"67573","W77.03121","N38.94154","06/29/11",NA
"6110","W77.063","N38.95875","06/03/11","N/A"
"165747","W77.02248","N38.91644","01/26/11",""
"193339","W77.00689","N38.90941","04/07/19","nontransect"
"71016","W77.01173","N38.94069","03/07/15","otehr"
"200489","W77.00066","N38.90759","12/27/12",""
"81943","W77.00783","N38.9379","11/20/19","Other"
"108973","W77.00596","N38.93099","07/05/09","transect"
"149160","W77.02201","N38.92069","01/22/20","N/A"
"116729","W77.05302","N38.92893","08/04/15","random"
"65143","W77.04056","N38.94214","11/19/82","transect"
"85556","W77.03573","N38.93693","04/10/14",""
"98112","W77.02092","N38.95632","07/02/11","N/A"
"24218","W77.06565","N38.95257","05/13/18","random"
"101400","W77.00425","N38.93293","06/13/10",""
"83670","W77.03417","N38.93742","10/17/17",""
"106721","W77.06144","N38.93148","09/30/11",""
"209119","W77.05926","N38.90529","09/24/11","Other"
"181560","W77.0697","N38.91232","03/18/16","Other"
"171347","W77.03619","N38.91499","05/01/19",""
"117334","W77.03261","N38.92881","10/20/02","transect_2"
"187429","W77.04149","N38.91086","02/13/18",NA
"124303","W77.05458","N38.92699","04/15/15",""
"96289","W77.06206","N38.93414","09/28/82","transect"
"164738","W77.03199","N38.91669","04/04/20","Other"
"32703","W76.9991","N38.95051","03/28/18",NA
"7536","W77.04352","N38.92263","06/27/12","transect"
"120513","W77.05427","N38.92796","12/17/10","N/A"
"211015","W77.05926","N38.9048","02/22/10","otehr"
"98660","W77.06191","N38.93354","11/19/17",""
"140604","W77.02575","N38.92287","06/28/18","random"
"212891","W77.06238","N38.90432","03/07/10","otehr"
"209735","W77.03713","N38.90516","11/28/13","nontransect"
"133116","W77.01079","N38.92481","08/21/12","other"
"139056","W77.04539","N38.92323","11/26/10","otehr"
"186481","W77.04149","N38.91111","11/30/11","other"
"204498","W77.04071","N38.9065","06/05/18","N/A"
"54649","W77.05084","N38.94481","09/28/19",NA
"152026","W77.01858","N38.91996","12/25/15","random"
"181752","W77.03978","N38.91232","11/01/18","random"
"12182","W77.03043","N38.95851","05/26/88","transect "
"114781","W77.05661","N38.95584","05/31/15","other"
"154165","W77.05458","N38.91935","03/20/15","nontransect"
"5545","W77.0178","N38.93136","10/05/15","transect"
"10919","W77.01328","N38.90674","01/12/11","transect"
"120378","W77.00144","N38.92808","03/16/84","transect_2"
"14813","W77.05396","N38.95499","02/06/18","opportunistic"
"6387","W77.0376","N38.9276","09/23/11","transect"
"123345","W77.05614","N38.92723","09/17/95","thirdtransect"
"17398","W77.02045","N38.95439","06/21/83","transect3"
"107868","W77.03043","N38.93123","04/19/94","transect "
"59","W77.06331","N38.95875","12/23/11","otehr"
"14849","W77.04835","N38.95499","06/10/87","transect"
"104615","W77.0203","N38.93208","07/21/13","N/A"
"20680","W77.02606","N38.95354","05/16/18","Other"
"175953","W77.05708","N38.91377","04/21/14","otehr"
"71807","W77.03619","N38.94045","02/18/20","random"
"202326","W77.00986","N38.90711","08/03/14",""
"60118","W77.0111","N38.94348","03/19/19",""
"104573","W77.02684","N38.93208","02/20/11","opportunistic"
"31508","W77.0376","N38.95075","06/01/10","nontransect"
"142568","W77.01515","N38.92238","09/08/07","transect"
"19268","W77.02451","N38.9539","02/03/18","opportunistic"
"81183","W77.0524","N38.93802","12/26/17",""
"197976","W77.02295","N38.9082","01/12/13","Other"
"47668","W77.03074","N38.94663","12/23/10","otehr"
"104765","W77.07079","N38.93196","10/02/14",""
"8410","W77.03401","N38.91826","08/10/12","transect"
"65318","W77.01328","N38.94214","05/30/09","Transect1"
"142243","W77.0658","N38.92238","03/29/91","transect"
"1871","W77.01453","N38.94808","03/16/14","transect"
"103064","W77.0404","N38.93245","01/02/17","random"
"87650","W77.00487","N38.93645","04/23/19","N/A"
"72452","W77.00954","N38.94033","02/01/79","Transect2"
"86816","W77.06097","N38.93657","07/09/19","other"
