"","Longitude","Latitude","Date","Survey_Type"
"12433","77°3.33'W","38°57.34'N","06-Apr-10","Other"
"168462","77°2.55'W","38°54.94'N","06-Apr-10","Other"
"97726","77°3.58'W","38°56.03'N","06-Apr-10","Other"
"189151","77°4.12'W","38°54.62'N","06-Apr-10","Other"
"106036","77°1.23'W","38°55.9'N","06-Apr-10","Other"
"94745","77°0.43'W","38°56.08'N","06-Apr-10","Other"
"43915","77°1.48'W","38°56.86'N","06-Apr-10","Other"
"73821","77°1.07'W","38°56.4'N","06-Apr-10","Other"
"72637","77°3.27'W","38°56.41'N","06-Apr-10","Other"
"40765","77°4.34'W","38°56.9'N","06-Apr-10","Other"
"109178","77°2.87'W","38°55.85'N","06-Apr-10","Other"
"199404","77°1.32'W","38°54.47'N","06-Apr-10","Other"
"33965","77°1.44'W","38°57.01'N","06-Apr-10","Other"
"181128","77°3.79'W","38°54.75'N","06-Apr-10","Other"
"105092","77°1.19'W","38°55.92'N","06-Apr-10","Other"
"48136","77°1.9'W","38°56.79'N","06-Apr-10","Other"
"156693","77°1.8'W","38°55.12'N","06-Apr-10","Other"
"212149","77°1.82'W","38°54.27'N","06-Apr-10","Other"
"58032","77°2.44'W","38°56.64'N","06-Apr-10","Other"
"160211","76°59.93'W","38°55.07'N","06-Apr-10","Other"
"90225","77°2.81'W","38°56.14'N","06-Apr-10","Other"
"83149","77°2.49'W","38°56.25'N","06-Apr-10","Other"
"49354","77°3.81'W","38°56.77'N","06-Apr-10","Other"
"204038","77°2.31'W","38°54.4'N","06-Apr-10","Other"
"62594","77°4.11'W","38°56.57'N","06-Apr-10","Other"
"73064","77°3.71'W","38°56.41'N","06-Apr-10","Other"
"208560","76°59.92'W","38°54.33'N","06-Apr-10","Other"
"67850","77°3.71'W","38°56.49'N","06-Apr-10","Other"
"16198","77°3.58'W","38°57.28'N","06-Apr-10","Other"
"66881","77°3.86'W","38°57.42'N","06-Apr-10","Other"
"190873","77°1.31'W","38°54.6'N","06-Apr-10","Other"
"127342","77°1.45'W","38°55.58'N","06-Apr-10","Other"
"141231","77°0.11'W","38°55.36'N","06-Apr-10","Other"
"101758","77°1.34'W","38°55.97'N","06-Apr-10","Other"
"105171","77°0.45'W","38°55.92'N","06-Apr-10","Other"
"125234","77°3.43'W","38°55.6'N","06-Apr-10","Other"
"53184","77°3.45'W","38°56.71'N","06-Apr-10","Other"
"29514","77°3.17'W","38°57.07'N","06-Apr-10","Other"
"167366","77°3.94'W","38°54.96'N","06-Apr-10","Other"
"136463","77°0.38'W","38°55.44'N","06-Apr-10","Other"
"174087","77°3.14'W","38°54.86'N","06-Apr-10","Other"
"112489","77°2.94'W","38°55.8'N","06-Apr-10","Other"
"98227","77°3.33'W","38°56.02'N","06-Apr-10","Other"
"199905","77°1.07'W","38°54.46'N","06-Apr-10","Other"
"70117","77°0.25'W","38°56.46'N","06-Apr-10","Other"
"200233","77°2.43'W","38°54.46'N","06-Apr-10","Other"
"9428","77°3.48'W","38°54.86'N","10-Apr-10","transect"
"5210","77°2.53'W","38°55.95'N","11-Apr-10","transect"
"3960","77°0.43'W","38°56.26'N","13-Apr-10","transect"
"610","77°0.18'W","38°57.14'N","18-Apr-10","transect"
"143","77°0.89'W","38°57.4'N","20-Apr-10","transect"
"2744","77°0.75'W","38°56.61'N","23-Apr-10","transect"
"2863","77°1.05'W","38°56.57'N","24-Apr-10","transect"
"2712","77°1.06'W","38°56.62'N","25-Apr-10","transect"
"10671","77°4.07'W","38°54.46'N","25-Apr-10","transect"
"54146","77°3.32'W","38°56.7'N","29-Apr-10","other"
"50975","77°1.95'W","38°56.75'N","29-Apr-10","other"
"207333","77°2.53'W","38°54.35'N","29-Apr-10","other"
"7137","77°4.1'W","38°57.42'N","29-Apr-10","other"
"204399","77°3.37'W","38°54.39'N","29-Apr-10","other"
"41493","77°1.97'W","38°56.89'N","29-Apr-10","other"
"30792","77°0.09'W","38°57.06'N","29-Apr-10","other"
"137247","77°1.91'W","38°55.42'N","29-Apr-10","other"
"182044","77°4.09'W","38°54.73'N","29-Apr-10","other"
"134287","77°2.99'W","38°55.47'N","29-Apr-10","other"
"48903","77°3.59'W","38°56.78'N","29-Apr-10","other"
"209713","77°2.43'W","38°54.31'N","29-Apr-10","other"
"46906","77°0.11'W","38°56.81'N","29-Apr-10","other"
"76679","77°0.94'W","38°56.35'N","29-Apr-10","other"
"209436","77°0.59'W","38°54.32'N","29-Apr-10","other"
"146388","77°0.65'W","38°55.28'N","29-Apr-10","other"
"202550","77°2.93'W","38°54.42'N","29-Apr-10","other"
"61055","77°0.77'W","38°56.59'N","29-Apr-10","other"
"28327","77°0.97'W","38°57.1'N","29-Apr-10","other"
"159863","77°3.18'W","38°55.07'N","29-Apr-10","other"
"188974","77°1.34'W","38°54.63'N","29-Apr-10","other"
"108840","77°1.6'W","38°55.86'N","29-Apr-10","other"
"213754","77°0.11'W","38°54.25'N","29-Apr-10","other"
"63535","77°4.17'W","38°56.55'N","29-Apr-10","other"
"36234","77°2.39'W","38°56.97'N","29-Apr-10","other"
"153647","77°3.69'W","38°55.17'N","29-Apr-10","other"
"99101","77°4.02'W","38°56'N","29-Apr-10","other"
"188301","77°3.2'W","38°54.64'N","29-Apr-10","other"
"53549","77°0.04'W","38°56.71'N","29-Apr-10","other"
"202967","77°3.46'W","38°54.41'N","29-Apr-10","other"
"115311","77°2.9'W","38°57.35'N","29-Apr-10","other"
"57383","77°4.08'W","38°56.65'N","29-Apr-10","other"
"97780","77°3.08'W","38°56.03'N","29-Apr-10","other"
"123171","77°0.56'W","38°55.64'N","29-Apr-10","other"
"54268","77°2.18'W","38°56.7'N","29-Apr-10","other"
"77050","77°1.9'W","38°56.35'N","29-Apr-10","other"
"134148","77°4.29'W","38°55.47'N","29-Apr-10","other"
"82515","77°3.99'W","38°56.26'N","29-Apr-10","other"
"127473","77°0.23'W","38°55.58'N","29-Apr-10","other"
"88618","77°0.11'W","38°56.17'N","29-Apr-10","other"
"127004","77°0.18'W","38°55.58'N","29-Apr-10","other"
"184152","77°2.11'W","38°54.7'N","29-Apr-10","other"
"128674","77°2.29'W","38°55.55'N","29-Apr-10","other"
"175780","77°0.61'W","38°54.83'N","29-Apr-10","other"
"204089","77°1.83'W","38°54.4'N","29-Apr-10","other"
"52112","77°0.18'W","38°56.73'N","29-Apr-10","other"
"8441","77°0.77'W","38°57.4'N","29-Apr-10","other"
"132442","77°2.52'W","38°55.5'N","29-Apr-10","other"
"137937","77°4.32'W","38°55.41'N","29-Apr-10","other"
"86381","77°3.29'W","38°56.2'N","29-Apr-10","other"
"190848","77°1.55'W","38°54.6'N","29-Apr-10","other"
"56481","77°3.65'W","38°56.66'N","29-Apr-10","other"
"12416","77°3.49'W","38°57.34'N","29-Apr-10","other"
"199908","77°1.04'W","38°54.46'N","29-Apr-10","other"
"94183","77°1.26'W","38°56.08'N","29-Apr-10","other"
"40727","77°0.26'W","38°56.91'N","29-Apr-10","other"
"124671","77°4.27'W","38°55.61'N","29-Apr-10","other"
"13218","77°0.42'W","38°57.33'N","29-Apr-10","other"
"17387","77°1.33'W","38°57.26'N","29-Apr-10","other"
"65312","77°0.85'W","38°56.53'N","29-Apr-10","other"
"141875","77°2.96'W","38°55.35'N","29-Apr-10","other"
"53384","77°1.58'W","38°56.71'N","29-Apr-10","other"
"66041","77°2.9'W","38°56.51'N","29-Apr-10","other"
"214296","77°3.9'W","38°54.24'N","29-Apr-10","other"
"92669","77°2.12'W","38°56.11'N","29-Apr-10","other"
"133209","77°4.21'W","38°55.48'N","29-Apr-10","other"
"17188","77°3.19'W","38°57.26'N","29-Apr-10","other"
"82925","77°0.15'W","38°56.26'N","29-Apr-10","other"
"118583","77°3.57'W","38°55.71'N","29-Apr-10","other"
"21434","77°3.38'W","38°57.2'N","29-Apr-10","other"
"16772","77°2.65'W","38°57.27'N","29-Apr-10","other"
"163052","76°59.96'W","38°55.03'N","29-Apr-10","other"
"213199","77°0.86'W","38°54.26'N","29-Apr-10","other"
"168360","77°3.51'W","38°54.94'N","29-Apr-10","other"
"32360","77°3.15'W","38°57.03'N","29-Apr-10","other"
"28885","77°0.19'W","38°57.09'N","29-Apr-10","other"
"118136","77°3.32'W","38°55.71'N","29-Apr-10","other"
"208484","77°0.63'W","38°54.33'N","29-Apr-10","other"
"85146","77°1.55'W","38°56.22'N","29-Apr-10","other"
"83218","77°1.84'W","38°56.25'N","29-Apr-10","other"
"150091","77°1.48'W","38°55.23'N","29-Apr-10","other"
"37755","77°1.46'W","38°56.95'N","29-Apr-10","other"
"29974","77°3.3'W","38°57.07'N","29-Apr-10","other"
"163096","77°3.98'W","38°55.02'N","29-Apr-10","other"
"104078","77°1.81'W","38°55.93'N","29-Apr-10","other"
"102645","77°1.91'W","38°55.95'N","29-Apr-10","other"
"7074","77°0.62'W","38°55.48'N","29-Apr-10","transect"
"82279","77°1.76'W","38°56.27'N","29-Apr-10","other"
"197213","77°4.08'W","38°54.5'N","29-Apr-10","other"
"92459","77°4.08'W","38°56.11'N","29-Apr-10","other"
"13866","77°3.23'W","38°57.31'N","29-Apr-10","other"
"65240","77°1.53'W","38°56.53'N","29-Apr-10","other"
"7423","77°2.89'W","38°55.39'N","03-May-10","transect"
"10972","77°0.72'W","38°54.4'N","05-May-10","transect"
"11172","77°4.13'W","38°54.35'N","11-May-10","transect"
"4318","77°1.99'W","38°56.16'N","12-May-10","transect"
"3920","77°1.23'W","38°56.27'N","16-May-10","transect"
"2490","77°0.77'W","38°56.69'N","19-May-10","transect"
"9487","77°2.97'W","38°54.85'N","20-May-10","transect"
"4552","77°2.6'W","38°56.11'N","26-May-10","transect"
"1996","77°0.62'W","38°56.86'N","27-May-10","transect"
"8624","77°2.08'W","38°55.04'N","28-May-10","transect"
"209789","77°1.72'W","38°54.31'N","01-Jun-10","nontransect"
"130417","77°3.72'W","38°55.52'N","01-Jun-10","nontransect"
"30385","77°3.89'W","38°57.06'N","01-Jun-10","nontransect"
"169868","77°2.7'W","38°54.92'N","01-Jun-10","nontransect"
"135212","77°3.21'W","38°55.45'N","01-Jun-10","nontransect"
"206229","77°3.99'W","38°54.36'N","01-Jun-10","nontransect"
"72775","77°1.98'W","38°56.41'N","01-Jun-10","nontransect"
"71315","77°2.34'W","38°56.43'N","01-Jun-10","nontransect"
"69632","77°0.35'W","38°56.46'N","01-Jun-10","nontransect"
"163977","77°0.17'W","38°55.02'N","01-Jun-10","nontransect"
"111041","77°3.18'W","38°55.82'N","01-Jun-10","nontransect"
"164467","77°0.02'W","38°55.01'N","01-Jun-10","nontransect"
"100353","77°1.18'W","38°55.99'N","01-Jun-10","nontransect"
"37704","77°1.94'W","38°56.95'N","01-Jun-10","nontransect"
"130565","77°2.34'W","38°55.52'N","01-Jun-10","nontransect"
"84118","77°2.29'W","38°56.24'N","01-Jun-10","nontransect"
"122508","77°2.33'W","38°55.65'N","01-Jun-10","nontransect"
"45223","77°2.55'W","38°56.83'N","01-Jun-10","nontransect"
"117618","77°3.73'W","38°55.72'N","01-Jun-10","nontransect"
"204420","77°3.17'W","38°54.39'N","01-Jun-10","nontransect"
"187282","77°3.86'W","38°54.65'N","01-Jun-10","nontransect"
"102611","77°2.23'W","38°55.95'N","01-Jun-10","nontransect"
"135972","77°0.54'W","38°55.44'N","01-Jun-10","nontransect"
"40453","77°2.83'W","38°56.91'N","01-Jun-10","nontransect"
"202302","77°0.82'W","38°54.43'N","01-Jun-10","nontransect"
"121848","77°4.07'W","38°55.66'N","01-Jun-10","nontransect"
"213304","77°4.31'W","38°54.25'N","01-Jun-10","nontransect"
"15376","77°2.41'W","38°57.29'N","01-Jun-10","nontransect"
"108232","77°2.85'W","38°55.87'N","01-Jun-10","nontransect"
"72712","77°2.57'W","38°56.41'N","01-Jun-10","nontransect"
"100733","77°2.06'W","38°55.98'N","01-Jun-10","nontransect"
"66628","77°1.84'W","38°56.51'N","01-Jun-10","nontransect"
"99843","77°1.52'W","38°56'N","01-Jun-10","nontransect"
"101927","77°4.19'W","38°55.96'N","01-Jun-10","nontransect"
"3903","77°3.31'W","38°57.47'N","01-Jun-10","nontransect"
"144142","77°3.92'W","38°55.31'N","01-Jun-10","nontransect"
"32442","77°2.39'W","38°57.03'N","01-Jun-10","nontransect"
"113926","77°2.8'W","38°55.78'N","01-Jun-10","nontransect"
"14315","77°3.46'W","38°57.31'N","01-Jun-10","nontransect"
"202180","77°1.96'W","38°54.43'N","01-Jun-10","nontransect"
"49977","77°2.41'W","38°56.76'N","01-Jun-10","nontransect"
"50964","77°2.05'W","38°56.75'N","01-Jun-10","nontransect"
"117530","77°0.12'W","38°55.73'N","01-Jun-10","nontransect"
"53534","77°0.18'W","38°56.71'N","01-Jun-10","nontransect"
"107009","77°0.99'W","38°55.89'N","01-Jun-10","nontransect"
"213214","77°0.72'W","38°54.26'N","01-Jun-10","nontransect"
"21240","77°0.76'W","38°57.2'N","01-Jun-10","nontransect"
"196880","77°2.76'W","38°54.51'N","01-Jun-10","nontransect"
"103967","77°2.84'W","38°55.93'N","01-Jun-10","nontransect"
"177713","77°0.26'W","38°54.8'N","01-Jun-10","nontransect"
"149496","77°2.61'W","38°55.23'N","01-Jun-10","nontransect"
"125269","77°3.11'W","38°55.6'N","01-Jun-10","nontransect"
"167318","76°59.96'W","38°54.96'N","01-Jun-10","nontransect"
"189839","77°2.12'W","38°54.62'N","01-Jun-10","nontransect"
"2152","77°1.96'W","38°57.5'N","01-Jun-10","nontransect"
"158736","77°0.42'W","38°55.1'N","01-Jun-10","nontransect"
"177282","77°4.29'W","38°54.8'N","01-Jun-10","nontransect"
"55833","77°0.84'W","38°56.67'N","01-Jun-10","nontransect"
"38118","77°2.5'W","38°56.94'N","01-Jun-10","nontransect"
"74269","77°1.31'W","38°56.39'N","01-Jun-10","nontransect"
"57501","77°2.98'W","38°56.65'N","01-Jun-10","nontransect"
"32515","77°1.7'W","38°57.03'N","01-Jun-10","nontransect"
"46338","77°0.98'W","38°56.82'N","01-Jun-10","nontransect"
"141134","77°1.02'W","38°55.36'N","01-Jun-10","nontransect"
"40229","77°0.49'W","38°56.91'N","01-Jun-10","nontransect"
"147926","77°3.99'W","38°55.26'N","01-Jun-10","nontransect"
"5142","77°0.59'W","38°57.45'N","01-Jun-10","nontransect"
"86105","77°1.44'W","38°56.21'N","01-Jun-10","nontransect"
"66201","77°1.4'W","38°56.51'N","01-Jun-10","nontransect"
"180632","77°3.99'W","38°54.75'N","01-Jun-10","nontransect"
"86639","77°0.88'W","38°56.2'N","01-Jun-10","nontransect"
"25524","77°0.59'W","38°57.14'N","01-Jun-10","nontransect"
"50718","76°59.92'W","38°56.75'N","01-Jun-10","nontransect"
"70615","77°0.02'W","38°56.45'N","01-Jun-10","nontransect"
"215482","77°1.68'W","38°54.22'N","01-Jun-10","nontransect"
"11759","77°0.77'W","38°57.35'N","01-Jun-10","nontransect"
"45801","77°1.57'W","38°56.83'N","01-Jun-10","nontransect"
"133743","77°3.65'W","38°55.47'N","01-Jun-10","nontransect"
"95052","77°1.99'W","38°56.07'N","01-Jun-10","nontransect"
"140933","77°2.9'W","38°55.36'N","01-Jun-10","nontransect"
"28546","77°3.36'W","38°57.09'N","01-Jun-10","nontransect"
"77253","77°0'W","38°56.35'N","01-Jun-10","nontransect"
"202576","77°2.69'W","38°54.42'N","01-Jun-10","nontransect"
"173758","77°1.79'W","38°54.86'N","01-Jun-10","nontransect"
"118838","77°1.19'W","38°55.71'N","01-Jun-10","nontransect"
"131325","77°4.1'W","38°55.51'N","01-Jun-10","nontransect"
"151522","77°1.4'W","38°55.2'N","01-Jun-10","nontransect"
"115841","77°2.62'W","38°55.75'N","01-Jun-10","nontransect"
"49939","77°2.77'W","38°56.76'N","01-Jun-10","nontransect"
"180874","77°1.73'W","38°54.75'N","01-Jun-10","nontransect"
"212253","77°0.84'W","38°54.27'N","01-Jun-10","nontransect"
"54028","76°59.99'W","38°56.7'N","01-Jun-10","nontransect"
"30466","77°3.13'W","38°57.06'N","01-Jun-10","nontransect"
"166174","77°1.79'W","38°54.98'N","01-Jun-10","nontransect"
"81688","77°2.85'W","38°56.27'N","01-Jun-10","nontransect"
"215675","77°4.3'W","38°54.22'N","01-Jun-10","nontransect"
"129372","77°0.2'W","38°55.55'N","01-Jun-10","nontransect"
"10861","77°1.43'W","38°54.41'N","02-Jun-10","transect"
"1805","77°0.86'W","38°56.9'N","06-Jun-10","transect"
"1715","77°1.58'W","38°56.91'N","08-Jun-10","transect"
"1428","77°1.11'W","38°56.98'N","09-Jun-10","transect"
"70702","77°3.64'W","38°56.44'N","13-Jun-10",""
"53911","77°1.09'W","38°56.7'N","13-Jun-10",""
"122985","77°2.3'W","38°55.64'N","13-Jun-10",""
"97098","77°0.59'W","38°56.04'N","13-Jun-10",""
"36202","77°2.69'W","38°56.97'N","13-Jun-10",""
"185479","77°2.99'W","38°54.68'N","13-Jun-10",""
"179534","77°0.97'W","38°54.78'N","13-Jun-10",""
"113374","77°3.53'W","38°55.79'N","13-Jun-10",""
"166888","77°3.98'W","38°54.96'N","13-Jun-10",""
"166162","77°1.9'W","38°54.98'N","13-Jun-10",""
"91177","77°2.77'W","38°56.13'N","13-Jun-10",""
"17075","77°4.25'W","38°57.26'N","13-Jun-10",""
"35793","77°2.08'W","38°56.98'N","13-Jun-10",""
"195345","77°3.82'W","38°54.53'N","13-Jun-10",""
"201821","77°0.88'W","38°54.43'N","13-Jun-10",""
"148335","77°0.17'W","38°55.26'N","13-Jun-10",""
"43074","77°0.48'W","38°56.87'N","13-Jun-10",""
"151765","77°3.56'W","38°55.2'N","13-Jun-10",""
"182692","77°2.46'W","38°54.72'N","13-Jun-10",""
"47060","77°3.1'W","38°56.81'N","13-Jun-10",""
"143272","77°3.19'W","38°55.33'N","13-Jun-10",""
"139160","77°1.75'W","38°55.39'N","13-Jun-10",""
"75421","77°0.31'W","38°57.42'N","13-Jun-10",""
"105495","77°1.85'W","38°55.91'N","13-Jun-10",""
"65325","77°0.73'W","38°56.53'N","13-Jun-10",""
"167677","77°1.03'W","38°54.96'N","13-Jun-10",""
"129107","77°2.68'W","38°55.55'N","13-Jun-10",""
"195239","77°0.38'W","38°54.54'N","13-Jun-10",""
"14535","77°1.4'W","38°57.31'N","13-Jun-10",""
"192978","77°3.79'W","38°54.56'N","13-Jun-10",""
"126341","77°1.95'W","38°55.59'N","13-Jun-10",""
"199041","77°0.28'W","38°54.48'N","13-Jun-10",""
"165501","77°3.65'W","38°54.99'N","13-Jun-10",""
"189951","77°1.07'W","38°54.62'N","13-Jun-10",""
"31958","77°2.48'W","38°57.04'N","13-Jun-10",""
"13073","77°1.78'W","38°57.33'N","13-Jun-10",""
"27274","77°1.96'W","38°57.11'N","13-Jun-10",""
"87743","77°3.85'W","38°56.18'N","13-Jun-10",""
"194843","77°4.08'W","38°54.54'N","13-Jun-10",""
"129226","77°1.56'W","38°55.55'N","13-Jun-10",""
"87866","77°2.7'W","38°56.18'N","13-Jun-10",""
"37896","77°0.14'W","38°56.95'N","13-Jun-10",""
"102030","77°3.23'W","38°55.96'N","13-Jun-10",""
"217548","77°0.09'W","38°54.19'N","13-Jun-10",""
"118625","77°3.18'W","38°55.71'N","13-Jun-10",""
"48495","77°2.98'W","38°56.78'N","13-Jun-10",""
"179525","77°1.05'W","38°54.78'N","13-Jun-10",""
"18110","77°3.43'W","38°57.25'N","13-Jun-10",""
"160805","77°3.24'W","38°55.06'N","13-Jun-10",""
"203346","76°59.92'W","38°54.41'N","13-Jun-10",""
"147707","77°1.61'W","38°55.26'N","13-Jun-10",""
"112984","77°2.74'W","38°55.79'N","13-Jun-10",""
"48330","77°0.09'W","38°56.79'N","13-Jun-10",""
"14225","77°4.3'W","38°57.31'N","13-Jun-10",""
"137182","77°2.52'W","38°55.42'N","13-Jun-10",""
"157298","77°0.57'W","38°55.12'N","13-Jun-10",""
"77932","77°2.4'W","38°57.41'N","13-Jun-10",""
"34772","77°2.76'W","38°56.99'N","13-Jun-10",""
"93618","77°2.11'W","38°56.09'N","13-Jun-10",""
"145190","77°2.99'W","38°55.3'N","13-Jun-10",""
"43216","77°3.58'W","38°56.86'N","13-Jun-10",""
"144878","77°1.47'W","38°55.31'N","13-Jun-10",""
"17259","77°2.53'W","38°57.26'N","13-Jun-10",""
"38206","77°1.68'W","38°56.94'N","13-Jun-10",""
"213064","77°2.12'W","38°54.26'N","13-Jun-10",""
"175711","77°1.26'W","38°54.83'N","13-Jun-10",""
"214236","77°0.03'W","38°54.24'N","13-Jun-10",""
"181334","77°1.86'W","38°54.75'N","13-Jun-10",""
"113360","77°3.66'W","38°55.79'N","13-Jun-10",""
"79744","77°3.3'W","38°56.3'N","13-Jun-10",""
"9311","77°1.5'W","38°57.39'N","13-Jun-10",""
"156176","77°2.2'W","38°55.13'N","13-Jun-10",""
"91828","77°1.11'W","38°56.12'N","13-Jun-10",""
"93900","77°3.9'W","38°56.08'N","13-Jun-10",""
"150512","77°1.98'W","38°55.22'N","13-Jun-10",""
"209664","77°2.89'W","38°54.31'N","13-Jun-10",""
"88424","77°1.92'W","38°56.17'N","13-Jun-10",""
"71202","77°3.4'W","38°56.43'N","13-Jun-10",""
"126210","77°3.17'W","38°55.59'N","13-Jun-10",""
"193556","77°2.82'W","38°54.56'N","13-Jun-10",""
"52485","77°1.12'W","38°56.73'N","13-Jun-10",""
"44148","77°3.73'W","38°56.85'N","13-Jun-10",""
"20885","77°4.08'W","38°57.2'N","13-Jun-10",""
"44413","77°1.26'W","38°56.85'N","13-Jun-10",""
"141292","77°3.98'W","38°55.36'N","13-Jun-10",""
"119805","77°1.01'W","38°55.69'N","13-Jun-10",""
"13624","77°1.06'W","38°57.32'N","13-Jun-10",""
"97261","77°3.5'W","38°56.03'N","13-Jun-10",""
"96049","77°1.54'W","38°56.06'N","13-Jun-10",""
"11757","77°2.05'W","38°54.2'N","13-Jun-10","transect"
"5677","77°1.79'W","38°55.84'N","16-Jun-10","transect"
"8767","77°3.42'W","38°54.99'N","21-Jun-10","transect"
"324","77°0.62'W","38°57.23'N","24-Jun-10","transect4"
"9422","77°3.56'W","38°54.86'N","27-Jun-10","transect"
"6804","77°2.55'W","38°55.55'N","29-Jun-10","transect"
"4533","77°0.45'W","38°56.12'N","30-Jun-10","transect"
"2908","77°1.21'W","38°56.55'N","09-Jul-10","transect"
"3082","77°2.21'W","38°56.5'N","10-Jul-10","Transect4"
"8755","77°3.18'W","38°54.99'N","12-Jul-10","transect"
"9102","77°2.21'W","38°54.92'N","12-Jul-10","transect"
"8583","77°2.72'W","38°55.04'N","13-Jul-10","transect"
"6662","77°1.39'W","38°55.59'N","14-Jul-10","transect"
"9602","77°3.06'W","38°54.82'N","16-Jul-10","transect"
"6925","77°0.57'W","38°55.52'N","16-Jul-10","transect"
"6600","77°2.47'W","38°55.6'N","17-Jul-10","transect"
"7881","77°2.69'W","38°55.25'N","18-Jul-10","transect"
"8662","77°3.36'W","38°55.02'N","22-Jul-10","transect"
"8277","77°3.03'W","38°55.13'N","22-Jul-10","transect"
"9397","77°2.26'W","38°54.86'N","05-Aug-10","transect"
"11763","77°1.94'W","38°54.2'N","05-Aug-10","transect"
"11235","77°1.98'W","38°54.32'N","06-Aug-10","transect"
"1663","77°1.82'W","38°56.92'N","11-Aug-10","transect"
